방배중앙로13길42,방배4동 862-23,30,37.4866,126.98716
방배천로34길 24,방배4동 829-39,30,37.48822,126.98767
서초대로49,방배4동 867-35,30,37.48636,126.98789
방배천로34길 57,방배4동 858-13,30,37.48687,126.98879
방배로33길29,방배4동 816-1,30,37.49143,126.98883
서초대로15길48,방배4동 856-1,30,37.48878,126.98903
방배로25길61,방배4동 869-25,30,37.48761,126.98976
방배로33길16,방배4동 814-22,30,37.49193,126.99004
방배로25길54-1,방배4동 856-11,30,37.48775,126.99007
서초대로19길49,방배4동 855-23,30,37.48927,126.99024
방배중앙로5길29-18,방배2동 975-18,30,37.48162,126.9908
서초대로19길22,방배4동 873-1,30,37.48812,126.99096
방배로27길13,방배4동 853-4,30,37.48977,126.99144
서초대로28길39,방배1동 900-33,30,37.48671,126.9964
서리풀3길 24,서초1동 1628-62,30,37.48777,127.01802
강남대로2길 56,양재2동 362-1,30,37.46785,127.04505
서리풀3길 24,서초1동 1628-62,30,37.48778,127.01802
서리풀3길 24,서초1동 1628-62,30,37.48776,127.01802
서초중앙로22길 108,서초1동 1637-1,30,37.49441,127.01952
서초중앙로22길 108,서초1동 1637-1,30,37.4944,127.01953
서초중앙로22길 108,서초1동 1637-1,30,37.49439,127.01953
서초중앙로22길 108,서초1동 1637-1,30,37.4944,127.01954
효령로70길 36-9,서초1동 1435-17,30,37.485,127.02465
효령로70길 36-9,서초1동 1435-17,30,37.485,127.02466
강남대로399,서초4동 1318-9,30,37.49799,127.02678
강남대로399,서초4동 1318-9,30,37.49796,127.02679
샘마을길7,내곡동 1-2125,30,37.45805,127.07132
샘마을길7,내곡동 1-2125,30,37.45804,127.07133
샘마을길7,내곡동 1-2125,30,37.45806,127.07133
샘마을길7,내곡동 1-2125,30,37.45805,127.07133
사평대로8길 19,반포4동 612-138,30,37.49738,126.99206
방배로30길 21,방배4동 838-31,30,37.49136,126.99383
동광로46길 9,반포4동 577-35,30,37.49417,127.00062
동광로3길 41,방배본동 781-32,30,37.4927,126.98442
